VendaID,ClienteID,VeiculoID,DataVenda,VendedorID,Preco,Desconto,PrecoFinal,FormaPagamento
1905,175,551,2023-05-28,304,87778,5000,82778,À vista
1906,556,368,2024-05-06,327,87676,10000,77676,Financiamento
1907,399,382,2025-10-12,350,149185,2000,147185,À vista
1908,164,680,2025-03-24,317,130127,15000,115127,Leasing
1909,578,659,2025-03-06,338,104619,2000,102619,Financiamento
1910,467,243,2024-08-04,339,129392,5000,124392,Financiamento
1911,137,473,2023-05-24,332,126849,10000,116849,Financiamento
1912,145,329,2023-12-13,331,92301,2000,90301,Leasing
1913,414,565,2023-10-23,330,65642,2000,63642,À vista
1914,171,398,2023-10-01,323,114162,10000,104162,Leasing
1915,307,494,2025-07-04,314,118008,2000,116008,À vista
1916,395,316,2023-08-16,310,72957,15000,57957,À vista
1917,473,320,2023-02-07,308,98482,10000,88482,Leasing
1918,233,229,2023-09-12,303,149652,10000,139652,Financiamento
1919,378,306,2023-03-22,319,74134,0,74134,Leasing
1920,536,687,2024-03-21,309,148451,2000,146451,À vista
1921,233,532,2023-12-18,331,112080,2000,110080,Financiamento
1922,360,236,2023-09-06,341,106071,15000,91071,Financiamento
1923,571,302,2025-01-29,324,118956,15000,103956,Financiamento
1924,251,495,2024-11-18,323,72572,15000,57572,À vista
1925,558,595,2023-11-07,346,123063,5000,118063,Leasing
1926,390,272,2025-08-01,337,86804,2000,84804,Leasing
1927,282,669,2025-12-25,347,107652,5000,102652,À vista
1928,525,513,2024-07-03,349,60421,15000,45421,Leasing
1929,313,535,2023-09-11,327,80252,15000,65252,Leasing
1930,316,649,2023-06-27,303,137226,10000,127226,À vista
1931,182,626,2025-07-28,310,78878,10000,68878,Leasing
1932,444,684,2025-12-20,333,88595,0,88595,À vista
1933,381,203,2023-07-16,349,140274,10000,130274,Leasing
1934,293,401,2025-04-19,345,98725,2000,96725,Financiamento
1935,550,562,2023-08-29,344,74788,10000,64788,Financiamento
1936,370,679,2023-08-23,313,138867,15000,123867,À vista
1937,103,211,2025-08-23,303,148611,2000,146611,Leasing
1938,505,668,2023-04-13,340,67327,2000,65327,Leasing
1939,394,454,2024-02-27,336,144452,5000,139452,À vista
1940,572,617,2025-03-03,322,104278,5000,99278,Leasing
1941,382,392,2024-08-06,325,62349,2000,60349,Financiamento
1942,438,203,2025-04-11,336,140274,0,140274,Leasing
1943,571,483,2025-03-18,337,147532,0,147532,Leasing
1944,362,531,2025-12-07,321,96378,15000,81378,Financiamento
1945,317,320,2023-12-26,301,98482,5000,93482,Financiamento
1946,329,383,2025-12-18,337,116443,5000,111443,Financiamento
1947,436,201,2023-02-08,304,73677,15000,58677,Leasing
1948,182,656,2024-08-25,315,86685,2000,84685,À vista
1949,130,647,2023-04-01,312,73808,5000,68808,À vista
1950,589,474,2023-04-15,339,99350,15000,84350,À vista
1951,229,309,2023-07-20,336,119189,15000,104189,Financiamento
1952,216,332,2024-04-03,328,133782,10000,123782,Financiamento
1953,181,576,2025-04-18,337,139200,15000,124200,Leasing
1954,404,322,2025-03-08,302,147525,0,147525,Financiamento
1955,116,403,2024-12-24,348,77787,10000,67787,À vista
1956,176,601,2024-09-16,346,56714,5000,51714,Leasing
1957,579,232,2024-07-09,340,74218,0,74218,À vista
1958,147,276,2025-12-20,330,64867,0,64867,À vista
1959,399,463,2025-08-04,323,87006,0,87006,À vista
1960,401,465,2024-05-30,344,121241,10000,111241,À vista
1961,395,442,2023-12-26,342,51164,5000,46164,À vista
1962,157,696,2025-10-12,308,111225,10000,101225,Leasing
1963,457,615,2024-07-27,304,67301,2000,65301,Leasing
1964,136,216,2025-03-16,342,59204,0,59204,À vista
1965,209,515,2025-12-04,318,68464,10000,58464,Leasing
1966,332,552,2024-08-21,346,116250,15000,101250,Leasing
1967,480,485,2024-10-15,332,68595,10000,58595,À vista
1968,579,486,2024-08-16,311,130796,10000,120796,Leasing
1969,311,270,2024-06-03,322,55775,0,55775,Leasing
1970,576,625,2025-02-17,328,92254,0,92254,Leasing
1971,282,578,2025-03-09,331,134847,10000,124847,Leasing
1972,522,576,2023-09-15,348,139200,0,139200,Leasing
1973,529,685,2023-04-13,302,125396,15000,110396,Leasing
1974,515,261,2023-04-30,347,93381,2000,91381,Financiamento
1975,278,439,2025-06-08,338,60588,0,60588,Financiamento
1976,464,699,2024-02-24,306,110174,0,110174,Leasing
1977,493,292,2024-12-10,339,136421,2000,134421,À vista
1978,103,395,2023-02-07,313,129462,2000,127462,À vista
1979,499,616,2025-08-31,304,138628,10000,128628,Leasing
1980,491,423,2026-01-10,350,118253,5000,113253,Financiamento
1981,433,352,2024-04-15,327,147569,5000,142569,Financiamento
1982,414,466,2023-07-15,332,136959,10000,126959,Financiamento
1983,117,664,2023-02-04,347,85490,10000,75490,Financiamento
1984,357,628,2025-02-10,327,101758,5000,96758,À vista
1985,179,645,2024-06-20,350,138735,10000,128735,À vista
1986,145,554,2024-01-15,305,125259,5000,120259,À vista
1987,549,274,2025-06-27,307,93119,10000,83119,À vista
1988,562,311,2024-09-18,331,112380,0,112380,À vista
1989,365,648,2025-05-10,341,104142,15000,89142,À vista
1990,513,579,2025-02-20,348,132095,10000,122095,Leasing
1991,118,265,2024-10-22,342,111244,5000,106244,Financiamento
1992,591,479,2023-08-11,303,91900,5000,86900,Leasing
1993,148,629,2023-06-08,316,141144,5000,136144,Leasing
1994,400,642,2023-12-13,312,109516,5000,104516,Leasing
1995,307,481,2023-11-26,301,114585,10000,104585,À vista
1996,430,390,2024-08-04,340,91705,10000,81705,Financiamento
1997,328,630,2024-11-14,316,74353,0,74353,Leasing
1998,281,236,2025-07-17,335,106071,5000,101071,Financiamento
1999,187,644,2023-03-13,309,130686,5000,125686,Financiamento
2000,384,389,2024-06-19,345,103561,15000,88561,Leasing
